Date,Discharge,Velocity,Temperature,Salinity,Prior,ALL
1,5847.910567,0.074097164,24.51,394,1564.92,1229.666667
2,4863.913613,0.060686122,25.9,387,1229.666667,1427.6
3,3144.198507,0.04108004,27.44,416,1427.6,1124.25
4,7179.438452,0.093311859,25.39,464,1124.25,4148.75
5,8579.092271,0.107009834,24.63,604,4148.75,4533
6,12821.77152,0.163227385,26.24,460,4533,3038
7,11550.64828,0.147767872,23.87,440,3038,112
8,8532.373183,0.109528235,22.03,371,112,378.3333333
9,12351.3774,0.162976549,21.9,384,378.3333333,494.8
10,14160.46417,0.183375986,23.11,314,494.8,8643.6
11,11643.49424,0.141106126,21.91,335,8643.6,7718.6
12,8677.168603,0.109372962,20.6,363,7718.6,6314
13,7870.928316,0.089846196,18.9,373,6314,4469
14,10085.1994,0.11898882,18.4,359,4469,3488
15,8552.866168,0.105018309,18,360,3488,2841
16,7010.237036,0.087910573,17.06,369,2841,2137.75
17,5739.587668,0.070414877,15.03,389,2137.75,1467.666667
18,5205.405705,0.064720721,14.05,420,1467.666667,2302.666667
19,10772.37468,0.131468382,14.03,432,2302.666667,7465.5
20,11778.20421,0.140974839,13.61,424,7465.5,5467.75
21,9710.483317,0.117502674,13.05,339,5467.75,11936.8
22,10374.14986,0.12235389,12.52,368,11936.8,12693.5
23,12105.21454,0.147281888,11.81,395,12693.5,22283.5
24,11326.75424,0.131868903,11.13,384,22283.5,12321.5
25,9590.558273,0.116754725,11.56,398,12321.5,5587
26,8924.330383,0.106783123,11.54,415,5587,6127
27,4123.785165,0.050690644,10.71,471,6127,7060.6
28,2561.704445,0.032128258,10.46,450,7060.6,2621.5
29,707.1050021,0.00899562,11.27,410,2621.5,2220.5
30,493.3053683,0.006110188,10.77,432,2220.5,2577
31,725.4695628,0.009286345,11.34,423,2577,1677
32,1049.033135,0.012577303,13.92,466,1677,1041.666667
33,1622.500611,0.019258207,14.4,526,1041.666667,1402
34,918.7370755,0.011232041,16.43,457,1402,1283.55
35,1196.709538,0.014877862,15.75,432,1283.55,951
36,782.9490874,0.00988237,15.61,390,951,3050
37,843.1116451,0.010178963,15.66,384,3050,1321
38,2538.257418,0.031451395,15.94,420,1321,5124.5
39,3650.755933,0.044978069,18.77,479,5124.5,4526
40,2213.204853,0.027594807,20.05,353,4526,220.5
41,815.1536145,0.01020608,20.19,331,220.5,4734
42,4725.007926,0.058507967,18.57,418,4734,10028.5
43,4783.505846,0.059036638,20.14,383,10028.5,4201
44,5175.938331,0.063572983,22.08,427,4201,5683.833333
45,4660.896643,0.058313618,23.17,311,5683.833333,9938.5
46,4485.155085,0.056403974,23.78,328,9938.5,5262.5
47,4230.071493,0.052258757,24.01,357,5262.5,6585
48,3892.059773,0.049021141,24.78,380,6585,565.5
49,1640.089967,0.019460097,24.46,371,565.5,1306.75
50,1660.129081,0.020676956,24.04,374,1306.75,17.5
51,299.5310359,0.003661833,22.28,404,17.5,460.5
52,2440.879111,0.030039186,25.35,425,460.5,1596
53,2725.218949,0.033032726,24.46,455,1596,1711.75
54,3643.772066,0.044035922,25.78,424,1711.75,2314.6
55,4536.386764,0.057151774,24.81,325,2314.6,3454.8
56,6466.537817,0.080100541,25.76,266,3454.8,2257.5
57,5132.428509,0.06531406,25.05,275,2257.5,3310.2
58,5326.921629,0.067310777,27.15,357,3310.2,3807.2
59,4949.196203,0.063580736,26.12,404,3807.2,2805
60,3421.545744,0.04358001,23.61,300,2805,2438
61,2152.386669,0.027177797,21.75,296,2438,1300
62,1664.334341,0.020820943,21.09,303,1300,157.5
63,1525.415658,0.018882446,19.47,316,157.5,355
64,1762.292749,0.021232474,17.22,329,355,660.25
65,2655.944104,0.032406352,17.24,336,660.25,1407.333333
66,3518.673925,0.043170539,17.07,307,1407.333333,1507.533333
67,2935.476654,0.036545978,16.84,283,1507.533333,1707.75
68,1875.864583,0.023358655,15.72,272,1707.75,1682.4
69,2116.634607,0.025871629,16.36,265,1682.4,410.75
70,2612.871345,0.031386708,15.13,258,410.75,1631
71,5183.264282,0.06412639,14,315,1631,2687.75
72,7122.513962,0.088254187,13.44,327,2687.75,6167.75
73,6035.741124,0.073914488,13.81,267,6167.75,7063.666667
74,5213.775039,0.063633162,12.42,270,7063.666667,18025
75,16005.22816,0.187982625,10.77,349,18025,15042.33333
76,17223.55965,0.198476193,10.51,517,15042.33333,4114.333333
77,20822.3069,0.235808945,9.97,348,4114.333333,2900
78,26924.29017,0.310045526,9.96,321,2900,3212
79,26484.01032,0.318245441,10.08,301,3212,2000
80,26725.42728,0.317804211,10.07,426,2000,683
81,32869.16638,0.380459801,10.1,418,683,1908
82,35735.56823,0.418261854,9.9,357,1908,681.5
83,39591.89358,0.424257037,12.12,309,681.5,1802
84,48495.62149,0.485939228,13.92,270,1802,1400
85,52826.45068,0.486655089,14.15,241,1400,1300
86,56484.24038,0.494908338,13.81,229,1300,1102
87,49745.00122,0.457685401,14.81,230,1102,1700
88,25611.86319,0.251156466,16.25,262,1700,3200
89,4272.622024,0.045956433,17.8,316,3200,9100
90,3833.323032,0.044085357,17.59,373,9100,7600
91,3639.682943,0.04410006,18.59,398,7600,8500
92,1800.125122,0.022712179,17.74,420,8500,4500
93,3748.878103,0.046831273,19.91,452,4500,10000
94,6198.9768,0.076706897,20.75,442,10000,7265
95,7420.975909,0.092015853,21.16,407,7265,3743
96,5948.201786,0.075051153,23,430,3743,2357
97,8364.32201,0.101938517,23.08,369,2357,6005
98,6727.830335,0.084292557,23.78,321,6005,3734
99,4836.014962,0.05898729,23.01,300,3734,4104.5
100,2714.165575,0.034637004,23.94,285,4104.5,2475.333333
101,4265.416957,0.052899426,21.94,261,2475.333333,468.3333333
102,3967.689486,0.049854674,24.67,304,468.3333333,696
103,4278.621808,0.053362624,26.02,300,696,353
104,1426.823231,0.017811034,27.59,296,353,172
105,2467.108835,0.030081277,24.82,301,172,86
106,1965.167197,0.024309581,23.78,365,86,44
107,1550.444406,0.019197684,24.48,375,44,22
108,2408.787665,0.028509458,22.88,389,22,15
109,1840.882665,0.02263005,24.9,415,15,22
110,1681.341234,0.020887084,26.46,420,22,38
111,2177.576226,0.026155313,24.44,356,38,80
112,1714.600001,0.021062337,24.88,354,80,160
113,2146.097956,0.025410849,24.91,345,160,341
114,2984.249816,0.035605241,22.61,345,341,682
115,1941.634094,0.024046335,22.87,330,682,1385
116,3300.067747,0.040109188,21.12,347,1385,2067
117,4841.754361,0.059998617,18.42,318,2067,3053
118,5035.663055,0.063135077,16.93,353,3053,1643
119,5098.522984,0.063722896,17.5,284,1643,1711
120,3688.682358,0.04586224,17.08,314,1711,3957.666667
121,3390.241314,0.04275387,16.8,313,3957.666667,2338
122,4708.685353,0.058145676,14.91,299,2338,1360
123,6264.316584,0.076429029,14.8,359,1360,1636
124,7231.155813,0.088310549,13.9,361,1636,2391.5
125,6483.07545,0.080103682,13.74,327,2391.5,2976.666667
126,4542.371615,0.054607821,12.53,335,2976.666667,746
127,3998.334743,0.049408011,13.27,397,746,2276.75
128,8843.609052,0.10950454,12.38,396,2276.75,502.6666667
129,13273.97746,0.163794214,12.4,288,502.6666667,1172.666667
130,25221.74501,0.294856627,11.1,314,1172.666667,1842.666667
131,27873.97042,0.329253196,11.33,276,1842.666667,2812.666667
132,34354.01552,0.404927278,11.36,269,2812.666667,3700
133,32282.53056,0.366460697,11.95,295,3700,2512
134,33629.5242,0.422995724,11.72,301,2512,1322
135,39540.24137,0.462713379,12.01,315,1322,3787
136,41578.1579,0.463175026,12.02,298,3787,1288.666667
137,45308.55698,0.492869945,13.2,252,1288.666667,1580
138,48558.53161,0.488041513,13.85,230,1580,1031
139,52990.91552,0.488268339,14.14,206,1031,994
140,55013.22828,0.487133666,14.98,194,994,976.5
141,57522.36127,0.490207856,14.8,204,976.5,2361
142,57182.86103,0.491414583,16.4,215,2361,3255.5
143,53573.14408,0.496006929,18.06,233,3255.5,2625.5
144,49697.63451,0.499817058,18.35,237,2625.5,1831.5
145,48139.36802,0.502455608,19.49,213,1831.5,5408.333333
146,48933.22072,0.502079966,20.41,210,5408.333333,3730.833333
147,52934.75917,0.497286543,20.13,187,3730.833333,3474.166667
148,59340.33643,0.499312587,20.88,165,3474.166667,3484.333333
149,63865.3998,0.507818242,20.89,165,3484.333333,4154.333333
150,64455.04099,0.510471665,21.27,162,4154.333333,6491
151,60676.88663,0.51112145,21.81,160,6491,4591
152,40195.53134,0.44720968,23.72,173,4591,4024.5
153,8596.171301,0.104612705,24.24,197,4024.5,4064.5
154,3952.558046,0.050522356,23.93,214,4064.5,4139.5
155,3659.10236,0.046601721,24.98,224,4139.5,4099.75
156,7401.084263,0.092980612,24.77,299,4099.75,940.3333333
157,8317.031995,0.103042263,25.27,301,940.3333333,1258.8
158,8026.628442,0.099052291,25.45,314,1258.8,1159.2
159,7669.700079,0.095670003,26.42,306,1159.2,5289.6
160,8884.45278,0.109715401,27.05,325,5289.6,529
161,8526.595736,0.105815425,27.88,386,529,4949
162,7561.45496,0.092896672,29.46,372,4949,8966.75
163,4839.709879,0.058641597,25.24,354,8966.75,1233
164,3161.273498,0.040148252,23.59,347,1233,427
165,3420.821825,0.042973608,21.7,330,427,199
166,6146.777736,0.075506504,21.2,356,199,842.5
167,5906.614061,0.071921522,19.99,420,842.5,1176.2
168,4360.043083,0.055103615,19.34,350,1176.2,908.4
169,5052.914541,0.062557262,18.38,332,908.4,794.5
170,5345.304452,0.065619435,18.11,316,794.5,977
171,5465.143047,0.066787605,18.51,305,977,970.25
172,4816.063585,0.060323451,18.04,327,970.25,904.25
173,3765.458522,0.047493403,15.3,302,904.25,877.5
174,4603.136294,0.056330769,14.48,286,877.5,641.5
175,10475.73112,0.132893773,14.71,279,641.5,2312.333333
176,10951.72089,0.136943626,13.68,323,2312.333333,4946.666667
177,8483.172789,0.106843185,13.08,330,4946.666667,1389.666667
178,5517.519676,0.067731978,12.01,309,1389.666667,835.6666667
179,5765.207418,0.07102627,11.44,310,835.6666667,2332.5
180,3666.380129,0.04641545,11.24,306,2332.5,1018.5
181,3951.375092,0.047693751,11.1,329,1018.5,664.5
182,3691.722021,0.045131359,10.75,437,664.5,334
183,2241.741773,0.028206466,10.07,454,334,574
184,1459.535058,0.017421167,10.7,408,574,634
185,1242.601137,0.015482813,10.32,402,634,490
186,1211.855086,0.014941724,10.64,426,490,2490
187,601.2187392,0.007692744,11.86,416,2490,1260
188,1289.574135,0.015728186,12.11,462,1260,2183.666667
189,1630.932182,0.019124037,12.61,517,2183.666667,1755.666667
190,2790.251801,0.03324484,14.01,434,1755.666667,767.5
191,1835.523901,0.022747296,15.15,348,767.5,1738.666667
192,3597.603032,0.042860661,15.99,402,1738.666667,2123.333333
193,7931.691925,0.093448586,17.7,403,2123.333333,1292.333333
194,3002.499388,0.037077057,17.98,293,1292.333333,1320.666667
195,1407.942718,0.017782737,18.71,281,1320.666667,427.6666667
196,723.1418377,0.009055464,18.6,299,427.6666667,935.6666667
197,1039.008966,0.013037434,22.11,320,935.6666667,27
198,1100.557483,0.01319455,19.57,333,27,14
199,1285.326149,0.015804519,21.5,397,14,10
200,3491.519927,0.041352001,22.06,401,10,523
201,4151.162554,0.04909563,23.04,441,523,1671.5
202,2606.031897,0.032167406,24.25,321,1671.5,730.25
203,2866.155885,0.036095245,24.22,306,730.25,981.6666667
204,5804.86391,0.071709148,24.99,330,981.6666667,682.6666667
205,6688.401502,0.081118197,24.54,339,682.6666667,483.6666667
206,5904.749806,0.073042146,24.01,344,483.6666667,278.3333333
207,5996.447824,0.073614407,25.27,359,278.3333333,206.4
208,6784.0551,0.081826279,25.9,362,206.4,722
209,8346.676992,0.100347591,26.6,363,722,1069
210,7195.531969,0.089261347,24.65,346,1069,592
211,4501.057695,0.057500617,24.72,354,592,788.25
212,4818.780139,0.059092351,24.56,354,788.25,501.5
213,5270.982934,0.064386382,24.45,356,501.5,214
214,5135.54582,0.063016984,23.2,360,214,1260
215,3759.824523,0.047013974,23.31,342,1260,436.8333333
216,1963.86924,0.024360348,21.94,351,436.8333333,289
217,1113.424736,0.013551154,22.79,374,289,52.5
218,1284.182342,0.01553117,23.32,399,52.5,318.25
219,1065.347614,0.013090437,20.52,410,318.25,368.25
220,988.1829232,0.012439467,19.21,411,368.25,193.3333333
221,1331.035971,0.016442338,18.56,433,193.3333333,356.3333333
222,2470.211474,0.031076887,17.26,422,356.3333333,482.2
223,2974.390669,0.037143762,16.5,420,482.2,312.4
224,1845.988689,0.023159919,15.92,348,312.4,429.4166667
225,1714.111174,0.021955379,14.99,252,429.4166667,1159.8
226,2272.324675,0.028304387,15.59,268,1159.8,1159.8
227,1345.905932,0.016828063,14.46,265,1159.8,1009.6
228,2065.244477,0.024813061,13.58,230,1009.6,629.9
229,1990.012024,0.024012647,13.68,220,629.9,586
230,1420.752776,0.017817584,12.28,219,586,663.3333333
231,1518.08042,0.018973703,11.12,238,663.3333333,703
232,1377.067295,0.016938044,10.01,267,703,307.5
233,1543.812542,0.019214648,10.27,281,307.5,1013.5
234,1936.383662,0.023135378,10.26,305,1013.5,680.5833333
235,1954.557868,0.023454615,10.39,303,680.5833333,728.4166667
236,949.2528833,0.011822726,10.92,314,728.4166667,938.4166667
237,1087.941704,0.013570628,10.12,335,938.4166667,1139.583333
238,1029.979964,0.012811157,11.68,368,1139.583333,527.1
239,1599.801161,0.018510453,12.91,318,527.1,667.1
240,2065.584472,0.025170988,13.21,292,667.1,853.2666667
241,1388.614774,0.017381024,13.62,287,853.2666667,841.8
242,1445.991989,0.017070492,14.78,262,841.8,754.6666667
243,9345.907402,0.11650248,15.59,314,754.6666667,1498.5
244,16009.20824,0.200786043,16.19,279,1498.5,440
245,15985.5041,0.200430989,16.87,295,440,1540
246,21097.87333,0.254670724,19.27,305,1540,3974
247,27495.34438,0.304674581,18.16,278,3974,13820
248,29909.85403,0.370705161,19.46,250,13820,8470
249,27920.32777,0.355074628,19.43,297,8470,9208.5
250,24335.58221,0.31495557,18.98,311,9208.5,7541
251,16372.97185,0.18923734,20.73,281,7541,4655
252,17159.18542,0.189836938,21.06,285,4655,2074.666667
253,19768.86934,0.223025118,22.21,281,2074.666667,2926.333333
254,26581.68702,0.298153047,22.72,307,2926.333333,4871
255,24164.2203,0.279211876,22.65,318,4871,7087.5
256,18057.71086,0.217404536,22.727,362,7087.5,2454.5
257,16222.71168,0.194898037,23.04,381,2454.5,886.75
258,12822.01785,0.151939514,23.25,383,886.75,736.75
259,12854.83337,0.153524539,25.06,385,736.75,769
260,10835.83707,0.129563053,28.38,390,769,954.4
261,2792.92733,0.03475878,26.11,399,954.4,1144.4
262,1716.393445,0.021546969,24.71,417,1144.4,1571.5
263,1037.181467,0.012913668,25.67,428,1571.5,4068.333333
264,1780.243654,0.022219535,26.05,438,4068.333333,2771.2
265,8531.843184,0.105065036,26.58,393,2771.2,6131.666667
266,4608.499013,0.056042171,24.19,348,6131.666667,1897.5
267,4254.205391,0.053041751,24.79,314,1897.5,55.2
268,1524.672412,0.019210217,24.93,316,55.2,815.5
269,1588.418424,0.019645363,23.65,304,815.5,1809
270,3192.073035,0.037370719,22.85,324,1809,1134.666667
271,5545.626362,0.069863596,21.75,337,1134.666667,1805.4
272,6951.160182,0.085079498,19.31,354,1805.4,2225.4
273,10068.63885,0.123219591,19.74,333,2225.4,2863
274,8465.290001,0.103467289,19.27,275,2863,903.25
275,7764.238691,0.094701244,17.07,215,903.25,1951.5
276,6494.280628,0.080540692,15.19,212,1951.5,1351.5
277,7112.906918,0.086323088,15.45,276,1351.5,1075.5
278,7439.909831,0.090078562,14.67,345,1075.5,257
279,6337.021109,0.078934741,15.17,326,257,454.3333333
280,8551.331352,0.104580565,14.14,315,454.3333333,1108.25
281,7961.317202,0.098616492,13.8,368,1108.25,3584
282,7996.481481,0.098652725,12.33,266,3584,1506.5
283,10245.2168,0.12759405,11.92,322,1506.5,1797.75
284,11310.34025,0.140400584,11.18,331,1797.75,1525.25
285,11128.9461,0.138881196,11.07,334,1525.25,2467.4
286,11615.68317,0.13906048,11.47,370,2467.4,2125
287,5621.56729,0.068945905,11.88,336,2125,2716
288,6447.329973,0.078408078,11.83,298,2716,3520.75
289,3953.175822,0.048882624,11.44,337,3520.75,7772
290,4776.024501,0.058120065,11.32,369,7772,1160.1
291,2175.901716,0.027122563,11.97,358,1160.1,4758
292,2635.430171,0.033126744,12.77,355,4758,1720.5
293,5008.388569,0.056890455,13.66,360,1720.5,2800.4
294,9541.690213,0.109304917,14.57,327,2800.4,7416.166667
295,11378.90394,0.12609988,15.29,274,7416.166667,4283.333333
296,10502.63675,0.118846153,14.94,440,4283.333333,4183.333333
297,6604.194327,0.077444108,17.52,277,4183.333333,4100
298,4188.024809,0.052409324,19,264,4100,9900
299,1932.846423,0.024719969,21.23,276,9900,10235
300,3150.82057,0.039107897,21.78,360,10235,11900
301,3577.014943,0.043779128,19.91,331,11900,11600
302,4686.654667,0.057314644,20.78,311,11600,18307
303,7260.742329,0.087297136,20.79,402,18307,5114
304,7535.170153,0.090322241,20.55,359,5114,2581
305,7603.570722,0.090632141,20.89,316,2581,3422.5
306,6528.489706,0.080604748,22.58,322,3422.5,6641
307,4440.951939,0.055348108,23.86,360,6641,1053
308,4404.754297,0.055072208,22.89,378,1053,990
309,3831.768276,0.048121226,22.69,422,990,141
310,1965.165137,0.024104249,23.45,552,141,1996
311,3737.508576,0.047428557,22.56,480,1996,4360.2
312,5571.166014,0.069788919,23.48,437,4360.2,2780
313,5082.594644,0.064506822,26.75,396,2780,1062
314,5306.736781,0.066693822,24.76,305,1062,3086.666667
315,4603.228985,0.056747954,23.03,345,3086.666667,1266.333333
316,3083.012555,0.038715602,25.66,364,1266.333333,1548.5
317,3458.183188,0.042708972,25.23,391,1548.5,40
318,1832.561297,0.022708574,26.2,377,40,144
319,2178.35613,0.026894928,26.52,366,144,180
320,2048.172106,0.025930443,26.17,419,180,245
321,5534.025502,0.067748478,25.95,315,245,1443
322,1770.9755,0.021987113,24.92,294,1443,610
323,1874.567707,0.023456276,22.45,280,610,40
324,2727.948889,0.033616484,21.59,298,40,240
325,3218.727517,0.040331658,20.69,307,240,504.5
326,3652.961456,0.044242496,21.09,340,504.5,473.1666667
327,3716.955722,0.044665739,19.07,323,473.1666667,333.5
328,4950.677632,0.060982115,18.76,303,333.5,752.6
329,5052.775472,0.062047218,16.77,307,752.6,551
330,4753.179986,0.058655509,16.41,309,551,697.8
331,5510.0118,0.066769217,15.22,344,697.8,561.75
332,5403.658529,0.06533709,13.06,291,561.75,961.75
333,4647.248093,0.057760798,12.03,245,961.75,1974.5
334,4576.939398,0.056735481,11.64,238,1974.5,798.25
335,4545.154694,0.056600692,11.27,306,798.25,1586
336,5177.990643,0.06345289,11.1,285,1586,1086.6
337,5036.475565,0.06332027,10.4,303,1086.6,1109.666667
338,5135.067057,0.064137978,11.09,269,1109.666667,1185
339,5658.896727,0.071032801,10.91,273,1185,782.1333333
340,5774.006185,0.072083424,11.14,290,782.1333333,1293.2
341,7678.141979,0.094658967,11.04,246,1293.2,2166.666667
342,8333.58123,0.101160086,11.59,246,2166.666667,2201.666667
343,7286.57287,0.091160943,11.57,237,2201.666667,6530
344,3471.272234,0.043943079,11.99,217,6530,4212
345,6078.545655,0.076800731,12.59,290,4212,4034
346,10471.12815,0.128256636,12.9,258,4034,3336.666667
347,16060.58604,0.198304249,13.79,290,3336.666667,3027
348,19140.47332,0.236376208,15.34,239,3027,4730
349,21093.38974,0.250989485,16.97,219,4730,2730
350,24203.45381,0.280862264,17.46,221,2730,1703
351,30107.77322,0.325263747,18.52,204,1703,1407
352,31343.99994,0.369932421,17.85,185,1407,1250
353,27892.20751,0.331235552,18.73,144,1250,2175
354,24543.63419,0.296243893,19.73,156,2175,3008.066667
355,21071.51348,0.251792649,21.06,142,3008.066667,21926
356,21886.13314,0.256743439,21.94,206,21926,9334.833333
357,28049.85387,0.319980141,24.42,235,9334.833333,3852.5
358,30173.88846,0.33018858,25.88,222,3852.5,14906.5
359,37341.46093,0.421873816,25.39,233,14906.5,8687.333333
360,46904.21905,0.485011838,25.84,238,8687.333333,1108.666667
361,50053.6402,0.493893401,26.71,275,1108.666667,370
362,27497.10832,0.311463169,26.35,291,370,970
363,14219.4651,0.173075037,24.67,267,970,1459
364,12590.21902,0.148233255,26.31,232,1459,633.6666667
365,10180.83207,0.119351101,28.21,263,633.6666667,444
366,7879.817962,0.097909628,28.23,309,444,700
367,7075.242509,0.085209302,28.04,342,700,1427.083333
368,7975.215429,0.095937125,28.39,369,1427.083333,2927.083333
369,11436.02893,0.13858213,28.66,395,2927.083333,5793.333333
370,13063.41557,0.159068316,26.17,381,5793.333333,312.6666667
371,12821.93449,0.157189284,26.21,298,312.6666667,750.5
372,8955.376002,0.110692764,25.29,312,750.5,831
373,7890.095933,0.09630708,25.55,372,831,1428
374,7433.054192,0.089647537,22.23,392,1428,1028
375,11656.03463,0.143152566,20.94,357,1028,65
376,13715.83557,0.168102151,20.48,303,65,215.75
377,16633.85962,0.200678302,20.39,303,215.75,195.75
378,9404.781953,0.108313365,18.82,304,195.75,170.3333333
379,4426.023072,0.054792905,17.58,321,170.3333333,270.3333333
380,4244.562854,0.052960744,16.27,326,270.3333333,390
381,6632.362823,0.083417169,16.99,306,390,156
382,7031.92161,0.089345946,16.57,280,156,644.6666667
383,2705.080712,0.033066329,14.95,316,644.6666667,812.25
384,2236.164345,0.027316498,13.97,265,812.25,800.3333333
385,3111.803107,0.038380133,13.38,363,800.3333333,509
386,856.8693905,0.010934957,13.91,478,509,3059.333333
387,1320.000096,0.01628516,13.07,325,3059.333333,769
388,1061.949493,0.01343195,12.7,311,769,642
389,1229.379113,0.015066956,11.9,325,642,542
390,3715.070337,0.044910834,11.44,308,542,488.5
391,4894.455459,0.060040766,11.65,307,488.5,1493.666667
392,3685.212341,0.045138082,11.55,342,1493.666667,207.5
393,3696.101636,0.045297351,11.78,339,207.5,392.2
394,3549.076769,0.043787415,12,331,392.2,280.8
395,3352.777517,0.041828752,12.29,329,280.8,776.1
396,2257.997496,0.028250463,12.65,356,776.1,739.3
397,1738.125209,0.021793758,12.52,347,739.3,934.8
398,2604.568776,0.031210932,13.06,340,934.8,555
399,3581.62511,0.043202098,14.04,363,555,478.8333333
400,4760.006564,0.057312577,15.89,423,478.8333333,601.35
401,5622.969582,0.069727646,18.07,400,601.35,591.35
402,5933.95579,0.072165583,19.24,411,591.35,581.35
403,5691.999137,0.070217813,19.67,408,581.35,568.35
404,2301.523507,0.028709883,20.24,403,568.35,558.35
405,4250.346804,0.05347969,20.71,401,558.35,567.6666667
406,5357.751051,0.0663446,20.89,394,567.6666667,1220
407,5432.161156,0.066035628,21.97,388,1220,1280
408,5691.506479,0.069222546,21,384,1280,12479.5
409,4014.946035,0.051113922,21.04,374,12479.5,3709
410,4162.534299,0.051576069,21.13,365,3709,3779
411,4361.175509,0.053749241,21.36,423,3779,1581.083333
412,4279.160111,0.052845631,20.5,411,1581.083333,3396.333333
413,3914.064339,0.049018987,21.27,422,3396.333333,1996.333333
414,3112.66017,0.038961879,23.24,472,1996.333333,1196.333333
415,2687.041619,0.03329864,21.52,475,1196.333333,896.3333333
416,1785.323451,0.02247051,21.23,464,896.3333333,536.3333333
417,1779.751803,0.022281441,22.18,467,536.3333333,1421
418,1735.500209,0.021690743,23.4,480,1421,527
419,1834.406177,0.02281931,24.06,482,527,997.75
420,1546.573995,0.01961445,24.04,487,997.75,2048.8
421,1603.623174,0.01986124,22.02,496,2048.8,1445.833333
422,947.5403305,0.011660003,22.94,454,1445.833333,1223.25
423,1231.431555,0.015325463,23.82,428,1223.25,435.75
424,1544.695478,0.019498464,23.15,395,435.75,363.3333333
425,1856.531553,0.023007043,23.13,375,363.3333333,418.5
426,1056.264417,0.013384434,22.32,373,418.5,210.5
427,1091.851778,0.013722217,23.09,376,210.5,480.5
428,1143.337635,0.014218867,21.42,364,480.5,670.5
429,1790.669539,0.022834564,20.84,351,670.5,830.5
430,3691.433504,0.046780857,20.26,321,830.5,1204
431,3606.024497,0.044674286,19.68,289,1204,417.3333333
432,2208.890054,0.027695676,19.1,257,417.3333333,535.8333333
433,1702.698668,0.021287455,17.72,241,535.8333333,357.9333333
434,800.5759339,0.009963643,17.7,226,357.9333333,256.1666667
435,1046.82096,0.013033269,15.52,210,256.1666667,300.1666667
436,1280.453597,0.016017699,13.68,223,300.1666667,310.1666667
437,862.4054794,0.010568011,13.2,246,310.1666667,310.1666667
438,1446.214196,0.018481993,12.73,269,310.1666667,1030.5
439,1789.950888,0.022504743,12.26,270,1030.5,2866.666667
440,1605.756164,0.020141066,11.78,288,2866.666667,1476.6
441,1471.028391,0.018622855,11.31,276,1476.6,1534
442,1504.452479,0.018484782,10.84,241,1534,874
443,1816.80605,0.022778441,10.27,229,874,842.0666667
444,1920.79567,0.024180133,11.14,256,842.0666667,771.6
