Date,Discharge,Velocity,Temperature,Salinity,Prior,ALL
530,3565.487503,0.052331875,21,444,87,25
531,4362.045895,0.06342561,20.74,428,25,90
532,4245.142469,0.061907475,19.21,422,90,320
533,3662.175666,0.053717435,19.3,417,320,277
534,3740.02033,0.05485272,19.39,424,277,585
535,3310.557131,0.048830033,18.62,420,585,67
536,2931.107265,0.043368891,16.71,422,67,46
537,2202.416576,0.032846226,16.23,424,46,30
538,2235.355998,0.033331315,14.86,415,30,41
539,2543.383682,0.037797655,14.25,416,41,50
540,3250.109197,0.047874823,13.9,412,50,85
541,4085.728142,0.059706689,13.72,415,85,145
542,3910.197899,0.057274779,12.68,416,145,250
543,3814.547921,0.055973067,12.4,420,250,120
544,2488.288249,0.037024394,11.64,457,120,100
545,2649.772938,0.039352723,11.61,491,100,99.33333333
546,3284.346789,0.048336852,11.61,504,99.33333333,67
547,3861.630322,0.056629378,10.84,518,67,54.5
548,3598.36491,0.052924319,11.06,518,54.5,1899.75
549,3849.086699,0.056376111,11.31,493,1899.75,796
550,3417.497933,0.050296023,11.45,523,796,21
551,2237.822728,0.033355718,12.78,534,21,291.5
552,2924.992201,0.043189459,13.26,607,291.5,146.5
553,3677.343709,0.053974659,13.34,568,146.5,933
554,3745.601102,0.054932119,14.06,531,933,3275
555,3228.642916,0.047629039,14.97,522,3275,738
556,3265.606822,0.048088872,16.04,506,738,351
557,3419.192826,0.050313269,17.08,535,351,1250
558,3588.437578,0.052690409,18.05,552,1250,467
559,3375.952405,0.04964696,19.33,560,467,433
560,3146.221168,0.046420891,18.54,558,433,15
561,3168.094943,0.046829485,18.82,527,15,2920
562,4724.725297,0.068587948,18.73,511,2920,865
563,4492.347162,0.065339354,19.74,513,865,24
564,3737.625057,0.054725701,21.38,511,24,74
565,3401.019931,0.050019359,21.29,502,74,172
566,5934.432585,0.084993574,21.59,459,172,35.33333333
567,6589.678311,0.093651546,23.06,438,35.33333333,100
568,4043.896156,0.059217916,23.74,441,100,52
569,3532.216446,0.051812882,22.84,435,52,232
570,3550.188175,0.052117399,21.63,415,232,204
571,4169.170391,0.060802978,23.62,401,204,135.5
572,3958.258835,0.057846865,22.83,407,135.5,43
573,3958.789339,0.057874273,24.58,400,43,146
574,5576.071638,0.080099966,21.62,395,146,350
575,4761.860402,0.069088371,22.29,399,350,611
576,4346.325189,0.063293076,22.16,402,611,90.5
577,4126.974142,0.06023567,22.03,390,90.5,82
578,4201.772368,0.061287647,22.17,398,82,33
579,3284.082577,0.048355767,21.47,400,33,30
580,3286.387159,0.048395627,20.86,407,30,162.6666667
581,2622.38363,0.038862583,20.49,400,162.6666667,365
582,3370.938242,0.049602962,20.4,392,365,52
583,2776.179111,0.041198514,19.95,391,52,52
584,2345.103153,0.034922393,19.59,379,52,1535
585,2782.769675,0.041174512,18.74,385,1535,770
586,2478.307551,0.036841189,18.62,380,770,492.5
587,2111.727212,0.031570511,17.45,383,492.5,60
588,1117.817473,0.016906039,16.67,383,60,37
589,1819.8706,0.027205078,15.91,384,37,22
590,1616.202612,0.024271507,15.73,388,22,31
591,1661.188268,0.02492747,14.92,392,31,21
592,2410.940704,0.035854873,14.22,403,21,83.5
593,3770.314276,0.055323798,13.84,409,83.5,27
594,3780.254095,0.055507369,12.31,388,27,14
595,3672.500386,0.05392148,12.36,421,14,21
596,3814.643462,0.055837355,12.21,419,21,33
597,4753.285061,0.068991036,11.6,436,33,567
598,4583.259444,0.066630205,11.3,445,567,431
599,3884.711836,0.056871596,12.58,463,431,354.5
600,3890.056127,0.056960058,12.53,446,354.5,31.5
601,3983.469565,0.058286802,12.11,446,31.5,100.5
602,3986.008629,0.058284963,12.18,470,100.5,650
603,4218.242608,0.061512982,13.42,466,650,175
604,3922.754101,0.057446379,13.62,496,175,241.5
605,4628.251,0.067018508,14.75,512,241.5,266
606,7030.914656,0.099421989,15.21,515,266,150
607,7637.563338,0.107292778,15.87,488,150,815
608,9344.3819,0.128380978,16.05,460,815,828
609,7933.218051,0.111567875,17.95,437,828,1262
610,10607.83864,0.14424562,17.48,400,1262,245.5
611,10863.41797,0.147725643,18.34,341,245.5,566
612,9006.582596,0.125247658,19.4,316,566,1079.5
613,7236.158505,0.102018407,20.89,318,1079.5,238
614,10857.81003,0.146694783,20.85,311,238,67
615,13090.63392,0.174135206,21.81,290,67,110
616,10069.95493,0.138379833,22.1,306,110,601
617,7768.421568,0.108993592,21.92,307,601,829.5
618,9469.781057,0.130278366,21.49,276,829.5,466
619,8784.444248,0.122470381,22.31,264,466,2420
620,5426.259408,0.078497927,23.46,259,2420,64
621,4334.531628,0.062922335,22.96,286,64,100
622,4488.685228,0.065210525,23.4,292,100,70
623,3758.118627,0.055163205,23.79,284,70,50
624,3302.830505,0.048597347,25.05,291,50,333.5
625,3259.125706,0.047985733,24.92,300,333.5,205.6666667
626,4212.673117,0.061330857,23.12,300,205.6666667,31
627,4338.471563,0.063173084,22.38,320,31,1992.5
628,4411.851787,0.064091175,23.1,324,1992.5,786
629,4252.457092,0.062011707,22.55,333,786,150
630,4845.434169,0.070078759,23.21,348,150,609
631,4034.910689,0.059054408,23.34,364,609,1410.166667
632,3941.425102,0.057575029,22.41,366,1410.166667,267
633,4441.392888,0.064590803,22.6,374,267,13
634,3569.705346,0.052427517,21.2,370,13,233
635,3852.59666,0.056467411,19.19,371,233,900
636,3726.861145,0.05466795,18.83,360,900,58
637,3553.91793,0.052246939,17.16,362,58,78
638,3805.343817,0.055845653,16.41,352,78,36
639,4522.873238,0.065696347,16.21,350,36,66
640,4026.779566,0.058955039,15.6,362,66,32
641,3072.051002,0.045401318,15.2,362,32,302.5
642,2828.68505,0.041958932,14.01,359,302.5,17
643,3643.943086,0.05352842,13.11,373,17,152
644,2527.979031,0.037580595,12.58,376,152,390
645,3172.31003,0.04678291,11.73,374,390,205
646,3057.158423,0.045174713,11.43,381,205,155
647,2813.561318,0.041682881,10.65,373,155,300
648,2842.779667,0.042098813,11.03,377,300,200
649,3114.36141,0.045993068,10.8,402,200,100
650,4495.70515,0.065219369,10.78,426,100,20
651,4132.851318,0.060365793,10.88,484,20,1770
652,3274.29312,0.048286398,11.22,484,1770,83
653,4179.850489,0.060957202,11.74,468,83,767
654,3364.497162,0.049607136,11.82,454,767,1170
655,3623.343549,0.053175044,12.69,443,1170,400
656,3599.155709,0.052848834,13.46,433,400,417
657,2984.952684,0.044190062,13.76,434,417,55
658,2777.800307,0.041148328,14.8,428,55,3035
659,2963.932035,0.043826106,15.1,429,3035,2193
660,2374.3333,0.035322859,15.51,447,2193,1382
661,2292.100671,0.034138654,16.14,464,1382,16
662,2576.824556,0.038226178,17.1,483,16,918
663,2717.999576,0.04027491,18.81,483,918,1139
664,2710.226939,0.040215552,18.59,472,1139,181
665,2457.300084,0.036537527,18.3,467,181,138
666,3052.025404,0.04505224,19.32,468,138,181
667,4116.064269,0.059933195,18.47,471,181,187
668,2378.607688,0.035498895,20.48,482,187,18
669,1273.151788,0.019169146,21.87,492,18,751
670,2498.798549,0.037058645,21.7,493,751,17
671,3171.570642,0.046783939,21.85,492,17,121
672,2878.384762,0.042572624,23.4,486,121,39
673,3271.807201,0.048221421,21,477,39,294.5
674,2906.258334,0.042972249,23.68,453,294.5,501.3333333
675,2855.380102,0.042231939,24.52,443,501.3333333,945.8333333
676,2773.527563,0.041190993,23.5,436,945.8333333,942
677,4866.171937,0.070280615,23.75,444,942,88
678,4408.106268,0.064164183,23.69,445,88,1029
679,3708.155715,0.054427691,23.08,436,1029,260
680,3541.144,0.051987543,23.92,421,260,764.75
681,3941.293729,0.057595799,24.36,422,764.75,351.4
682,3928.856638,0.057480939,24.59,417,351.4,6903.666667
683,1667.615751,0.025004169,22.84,415,6903.666667,1620.857143
684,906.8004697,0.013741336,22.4,418,1620.857143,571.4
685,1218.53184,0.018309628,22.37,416,571.4,833.9
686,1196.629858,0.018064288,20.77,411,833.9,254
687,698.0166443,0.010584507,19.73,407,254,58
688,161.6847925,0.002467725,20.09,397,58,764
689,170.5348648,0.002536877,19.67,400,764,37
690,172.7408852,0.002642774,18.61,396,37,1888
691,652.0726468,0.009899559,18.16,404,1888,1400
692,853.9519991,0.012919173,17.66,411,1400,3343
693,1354.462632,0.02037684,17.12,414,3343,1870
694,2147.912634,0.032077464,15.98,421,1870,17
695,2325.008345,0.034682331,14.7,440,17,17
696,1313.084542,0.019803276,14.15,449,17,400
697,892.2315392,0.013506733,13.65,449,400,333
698,558.8064864,0.008496483,12.03,454,333,1006
699,218.2372125,0.00333102,11.16,453,1006,78
700,342.225032,0.005219045,11.28,463,78,88
701,779.6022163,0.011809521,11.28,463,88,307
702,780.8028057,0.011846212,10.86,464,307,207
703,629.8060512,0.009562845,10.65,454,207,108
704,752.376282,0.011407151,11.5,446,108,150
705,1010.699382,0.015275998,11.96,440,150,267
706,928.5562826,0.014059079,12.03,444,267,261
707,421.4571079,0.006412792,12.53,448,261,150
708,225.1829276,0.00343569,13.48,452,150,1323.666667
709,169.6579967,0.002588727,13.59,459,1323.666667,2718
710,210.0137966,0.003204648,14.33,466,2718,3327
711,459.864303,0.006974934,14.96,475,3327,1800
712,1143.364459,0.017283101,16.15,483,1800,3380
713,931.0926584,0.014057217,16.7,502,3380,1196
714,1620.546707,0.024336388,16.87,527,1196,192
715,1269.974085,0.019134156,17.03,551,192,1300
716,822.4678212,0.012458192,17.67,554,1300,2488
717,1194.247514,0.018024301,18.33,558,2488,554
718,2189.519545,0.032565498,18.77,572,554,1426.5
719,1646.199598,0.024708291,21.35,610,1426.5,2470
720,913.0615095,0.013813582,21.14,636,2470,1000
721,1107.061125,0.016686247,22.29,677,1000,3782.666667
722,1548.685151,0.023243462,22.79,728,3782.666667,205
723,534.411294,0.008121653,23.16,740,205,145
724,1069.31698,0.016128466,24.01,782,145,1048.333333
725,1689.294686,0.025310882,22.85,812,1048.333333,1070
726,640.2170802,0.009715019,24.15,837,1070,612
727,467.5996985,0.007101014,25.18,861,612,2322
728,1043.208199,0.015750663,23.21,865,2322,1829
729,1263.688452,0.019031993,23.07,880,1829,509.3333333
730,1027.925408,0.015526872,23.91,881,509.3333333,1024.666667
731,997.2575643,0.015066039,22.49,887,1024.666667,835.4285714
732,1389.458195,0.020892815,21.85,892,835.4285714,1671.25
733,1132.647148,0.017094961,23.84,879,1671.25,2622.875
734,993.185055,0.015010515,21.47,871,2622.875,2512.125
735,1033.660223,0.015606073,23.32,846,2512.125,5086.25
736,912.0308221,0.013783716,24.21,827,5086.25,14116
737,1010.074152,0.015262144,22.91,813,14116,6771.666667
738,1250.96358,0.018862867,20.76,782,6771.666667,10838
739,1252.449983,0.018886409,18.83,753,10838,8985
740,1286.930978,0.019389869,19.3,708,8985,5798
741,1258.7756,0.018970264,18.83,688,5798,14813.33333
742,1218.206903,0.018381684,18.43,665,14813.33333,1756.5
743,914.2504984,0.01384196,16.55,649,1756.5,2215
744,943.4393354,0.014275845,16.85,637,2215,2838.5
745,998.7880946,0.015108261,16.32,615,2838.5,932
746,862.9106161,0.013068012,15.73,603,932,577
747,1025.22454,0.015492903,14.77,589,577,37
748,955.7265934,0.014460134,14.3,581,37,1320
749,1316.964652,0.019858449,13.69,577,1320,529
750,1391.786422,0.020953804,13.1,577,529,1691
751,1352.734479,0.020371007,12.87,580,1691,1630
752,957.0010183,0.014480925,12.61,580,1630,1546.5
753,995.551142,0.015057467,11.5,580,1546.5,2022.5
754,1567.486524,0.023550853,11.03,570,2022.5,606.5
755,1496.801602,0.022500934,11.17,548,606.5,3753.833333
756,1455.058555,0.0219041,10.89,522,3753.833333,3063.333333
757,1449.195461,0.021795924,11.17,503,3063.333333,6877.666667
758,1603.058288,0.024076643,11.35,490,6877.666667,2266.5
759,1863.663101,0.027937289,11.51,490,2266.5,908
760,1620.495973,0.024329261,12.3,484,908,2186
761,1605.729019,0.024104878,13.63,502,2186,2088
762,1582.470878,0.023753667,14.01,512,2088,901.5
763,1624.047413,0.024365374,14.81,515,901.5,1944
764,1691.746065,0.025360454,16.38,525,1944,640
765,1635.733034,0.024529876,16.59,543,640,333
766,1532.558413,0.023008393,18.3,544,333,5850
767,1279.764352,0.019290862,18.6,550,5850,879.5
768,1576.186355,0.02364669,19.63,561,879.5,316.5
769,1799.549395,0.026940994,20.91,577,316.5,246.5
770,1743.63429,0.026117108,21.76,593,246.5,334
771,1769.147613,0.026519919,20.91,612,334,283
772,1649.406635,0.024750173,22.18,640,283,306.5
773,1434.869042,0.021578871,21.51,670,306.5,52
774,1856.568217,0.027832245,22.02,692,52,217
775,1610.555016,0.024174867,21.72,705,217,288
776,1146.770481,0.017286656,23.02,705,288,511.75
777,1039.854113,0.015699642,22.98,709,511.75,620.5
778,1097.650494,0.016560278,22.98,708,620.5,686
779,1139.6339,0.017191475,23.41,717,686,1240.25
780,1161.926253,0.017518775,24.23,717,1240.25,2592.25
781,1014.743769,0.015315079,26.21,699,2592.25,1268.5
782,937.2291218,0.014158009,26,690,1268.5,631.2
783,1212.323313,0.018262457,22.89,668,631.2,944.2727273
784,1394.968566,0.020985381,24.75,652,944.2727273,2154.461538
785,1462.007511,0.021969068,23.73,653,2154.461538,1438.136364
786,1688.311733,0.025323044,21.58,634,1438.136364,1437.6
787,1553.838886,0.023331702,21.89,632,1437.6,670.375
788,1623.714831,0.024362733,21.37,625,670.375,1165.571429
789,1618.519485,0.02428244,21.49,615,1165.571429,598.375
790,1524.594905,0.022918499,21.65,614,598.375,1306
791,1259.853475,0.018986517,19.7,612,1306,5173.875
792,1197.425976,0.018057026,19.32,611,5173.875,1965.5
793,1539.850184,0.023164197,18.71,622,1965.5,1000
794,1406.539127,0.021170233,17.29,634,1000,947.8571429
795,1129.095276,0.017056496,17.02,638,947.8571429,39.83333333
796,1033.007298,0.015612659,16.45,629,39.83333333,2789
797,989.3757976,0.014958434,16.53,613,2789,574.1
798,1114.393365,0.016835834,15.83,603,574.1,2331.666667
799,1155.208607,0.017440756,14.87,602,2331.666667,900.5
800,1177.163487,0.017775882,13.92,598,900.5,500
801,987.8273022,0.014945779,12.92,593,500,7568
802,1020.956653,0.015439808,12.37,585,7568,1364
803,1138.634802,0.017206594,12.59,584,1364,240
804,935.8453094,0.014159816,11.95,583,240,910
805,1053.203521,0.015925228,11.77,578,910,593.5
806,979.8554086,0.014822676,11.75,583,593.5,278
807,916.3511113,0.013873839,11.9,593,278,553.5
808,967.5304112,0.014639187,12.54,596,553.5,911
809,859.3572991,0.013011777,12.26,592,911,1123
810,743.9195958,0.011278861,12.93,594,1123,723
811,769.1503482,0.011657599,13.37,596,723,265
812,956.4787071,0.014468382,13.79,592,265,265
813,772.0335509,0.011696487,14.08,576,265,811
814,940.0248175,0.014223229,14.81,581,811,411
815,1305.940957,0.019683179,15.42,574,411,110
816,1052.613848,0.015905376,14.77,579,110,11238
817,1080.730852,0.016324811,15.18,562,11238,91
818,955.9458414,0.014463612,15.56,558,91,310
819,938.5515855,0.014188643,16.98,552,310,543
820,911.880459,0.01378399,18.79,551,543,12
821,937.3139579,0.014160719,19.5,553,12,167
822,1085.296912,0.016368158,23.44,559,167,250
823,1156.644554,0.017443954,23.78,585,250,100
824,2235.749335,0.033386823,22.57,601,100,2157
825,1995.542093,0.029797886,22.01,623,2157,182
826,1945.230025,0.029073961,22.08,648,182,232
827,1990.248775,0.029749,23.42,694,232,146
828,1829.234751,0.027381353,23.23,733,146,167
829,1826.082101,0.027323002,25.02,744,167,280
830,1921.988952,0.028691285,24.44,745,280,155.6666667
831,2378.763312,0.035378697,25.16,733,155.6666667,698
832,3578.791198,0.052521022,24.71,679,698,585
833,3332.007302,0.048976169,24.37,587,585,7802.285714
834,5304.855869,0.076423064,24.53,473,7802.285714,189.5
835,5474.363746,0.078920031,25.03,420,189.5,1070.25
836,3727.434866,0.054556855,24.3,349,1070.25,1314
837,4235.236035,0.061710127,23.94,326,1314,271.3333333
838,4391.234087,0.063848536,22.79,287,271.3333333,1218
839,6482.58251,0.091880474,20.87,266,1218,575
840,6476.583461,0.092432123,21.58,294,575,3075
841,3027.572969,0.044703476,21.81,296,3075,575
842,5652.167558,0.081143848,21.89,278,575,1220
843,4952.232524,0.071655272,21.31,267,1220,150
844,4932.089358,0.07137444,19.69,283,150,199
845,4783.536006,0.06935493,19.96,270,199,139
846,4815.451627,0.069780338,18.74,289,139,80
847,4601.953156,0.066906746,18,289,80,80
848,3610.300124,0.05298099,16.33,294,80,1738
849,4606.750677,0.066820324,15.29,307,1738,16
850,5199.756666,0.074968683,14.58,306,16,2778
851,5380.647776,0.077531611,13.91,293,2778,1578
852,2903.663407,0.042992517,12.99,304,1578,511
853,3397.524538,0.050032028,12.3,298,511,1950
854,2989.410264,0.044258516,12.34,327,1950,1350
855,2618.575084,0.038876179,11.25,320,1350,950
856,2986.264867,0.044163759,10.83,314,950,710
857,3529.377343,0.051844095,11.05,306,710,510
858,3863.209998,0.05665039,10.67,332,510,50
859,2880.616567,0.042650992,11.12,324,50,58
860,4144.941886,0.060250587,11.06,352,58,950
861,5683.810984,0.081680301,11.34,354,950,710
862,6037.340162,0.086285909,11.88,366,710,510
863,6006.79582,0.086113573,12.46,350,510,50
864,7841.654001,0.109211575,13.46,348,50,142
865,12048.20167,0.161195776,14.07,316,142,675
866,14549.3396,0.19005191,15.38,266,675,3100
867,15189.93509,0.19760742,16.07,265,3100,5502
868,17014.76321,0.216366324,16.77,192,5502,10841
869,21307.74673,0.260792789,18.78,186,10841,20132
870,26178.62281,0.307959443,20.49,227,20132,23772
871,28522.48522,0.327602705,20.11,226,23772,7215
872,28486.1203,0.32938766,21.47,228,7215,5359
873,26194.1856,0.306965182,20.51,221,5359,2205
874,29846.47815,0.339530101,22.17,216,2205,2540
875,32940.90169,0.364368119,21.68,219,2540,4060
876,38210.19498,0.405374469,23.56,238,4060,2950
877,40364.75197,0.421218301,21.88,221,2950,2360
878,45006.40587,0.452120031,24.37,266,2360,4282
879,50318.56447,0.486439735,23.5,350,4282,2420
880,53737.52228,0.507073001,21.51,349,2420,2472
881,54504.34085,0.511970065,22.72,318,2472,2672
882,53806.49459,0.507879417,23.79,336,2672,3202.666667
883,53814.34608,0.509202173,25.21,343,3202.666667,1120
884,53565.71001,0.506017178,25.24,306,1120,2786
885,55528.83778,0.517795186,25.92,294,2786,1333.333333
886,56690.70465,0.524365099,27.92,312,1333.333333,1324
887,60109.4747,0.542712404,25.64,332,1324,1184
888,64865.609,0.566690412,24.81,369,1184,5079.6
889,71561.55821,0.598359922,23.89,405,5079.6,3890.666667
890,76725.86941,0.622182444,23.73,429,3890.666667,3431.5
891,78682.02232,0.63182752,23.03,385,3431.5,3242.1
892,78035.15509,0.629355325,22.95,352,3242.1,3175
893,78073.87188,0.629869744,21.25,339,3175,2108.5
894,76550.36659,0.623346144,19.93,317,2108.5,2047
895,75370.04092,0.617833106,19.63,303,2047,3545.333333
896,74721.99832,0.614771,18.55,295,3545.333333,3298
897,73076.46945,0.608356352,19,286,3298,3543.666667
898,69019.69051,0.590217089,18.67,318,3543.666667,2844
899,62092.51403,0.556209107,17.61,369,2844,3527.5
900,50960.61751,0.495992767,15.57,399,3527.5,5099
901,37559.36812,0.404595156,14.37,368,5099,5358.333333
902,26974.61251,0.316117724,13.98,381,5358.333333,7264
903,22872.35316,0.277255299,13.42,377,7264,3935
904,23518.20194,0.282990452,13.04,416,3935,4163
905,23235.52839,0.28092249,11.83,369,4163,5683.666667
906,20088.46352,0.249971315,11.61,331,5683.666667,5448
907,20846.49135,0.257216064,11.54,338,5448,10406
908,18986.27947,0.238993029,11.76,362,10406,11800
909,21602.43044,0.263050442,11.56,305,11800,6697
910,28703.0279,0.328745044,10.86,314,6697,5786
911,33206.75671,0.36697162,10.93,252,5786,20343
912,35246.156,0.383914826,12.45,212,20343,25709.33333
913,35210.15863,0.383829501,12.94,204,25709.33333,23233.33333
914,31534.81682,0.354582472,13.19,219,23233.33333,12681
915,35817.31027,0.386438956,13.94,268,12681,32879.5
916,39848.69702,0.417525055,14.54,165,32879.5,25270
917,39267.14466,0.415353808,15.27,181,25270,17936
918,28181.34296,0.326126684,14.91,231,17936,19200
919,28317.36742,0.325956672,16.66,238,19200,12625
920,32353.75832,0.360906885,16.31,189,12625,22056
921,31982.21848,0.358914467,16.5,182,22056,18342
922,15038.86417,0.196905196,17.45,189,18342,9016
923,14163.64107,0.186917645,18.99,254,9016,4409.333333
924,11843.02197,0.159153376,19.72,288,4409.333333,2387
925,12280.34138,0.164403716,20.24,284,2387,3340
926,10906.56679,0.148772349,21.82,269,3340,4614
927,8747.985099,0.121609814,23.26,272,4614,949
928,6916.646769,0.098006841,22.18,313,949,876
929,7558.960502,0.10627073,21.74,311,876,1002
930,9642.476495,0.13200789,22.26,344,1002,300
931,13505.48878,0.178377908,22.93,348,300,1900
932,17304.60373,0.22029557,24.03,355,1900,3333.2
933,15975.94651,0.206173004,24.58,303,3333.2,5607.2
934,19517.56076,0.243896117,26.07,291,5607.2,2557.6
935,18284.10395,0.231323132,24.43,307,2557.6,3877.714286
936,14121.73848,0.186007052,24.26,277,3877.714286,7669.6
937,12842.78054,0.17126486,25.52,341,7669.6,1631
938,13170.50353,0.174323811,25.07,401,1631,1719.333333
939,13756.82247,0.181515535,23.69,415,1719.333333,1674.833333
940,20363.09551,0.250061696,22.65,327,1674.833333,1581
941,20024.03886,0.249307843,24.14,332,1581,3005
942,20082.78345,0.248425602,24.35,338,3005,1968
943,19717.47852,0.247725993,23.01,318,1968,1967.333333
944,18041.08382,0.227772097,23.15,332,1967.333333,2973.333333
945,24701.61812,0.292209576,22.91,349,2973.333333,3590
946,33690.29055,0.368838223,21.76,290,3590,1559.5
947,38211.53782,0.404811511,22.61,242,1559.5,3513
948,45707.04897,0.456083856,20.08,267,3513,4916
949,48905.88615,0.478251289,19.61,263,4916,3860
950,51080.67811,0.491194033,18.55,260,3860,2700
951,53225.21241,0.505039541,16.86,258,2700,5093
952,53336.79686,0.505833602,16.45,256,5093,15151.33333
953,53983.73602,0.50953095,15.19,252,15151.33333,18660
954,53579.71062,0.508756015,14.26,251,18660,13248.4
955,49934.76003,0.487324923,13.74,278,13248.4,9237
956,42587.60184,0.438664786,12.76,311,9237,13914
957,31938.8846,0.36043388,11.43,293,13914,11028.66667
958,20333.56299,0.253963904,11.76,328,11028.66667,22332
959,17718.8,0.224887964,11.34,403,22332,18680
960,21356.11567,0.261953625,11.32,416,18680,20997.6
961,21780.57615,0.265837916,10.5,356,20997.6,14242
962,27660.64206,0.319361672,10.85,275,14242,34968
963,33261.22551,0.368025481,11.36,249,34968,28968
964,35134.45183,0.382302551,11.23,178,28968,25311
965,35944.91122,0.388972038,11.86,172,25311,25028
966,36947.20597,0.397531908,11.94,160,25028,25780
967,37935.28154,0.404638986,12.23,144,25780,22300
968,38478.70692,0.407947705,12.55,156,22300,23134.66667
969,38711.66116,0.410128431,13.61,162,23134.66667,23960
970,40519.87511,0.422799474,14.45,176,23960,21200
971,40763.54738,0.424521523,15.32,186,21200,22200
972,40826.5737,0.424933333,16.19,195,22200,21692
973,41922.39313,0.432430645,16.6,188,21692,15600
974,43041.93783,0.439893795,17.03,181,15600,9500
975,43428.86969,0.443140954,17.57,182,9500,7862
976,32060.22988,0.364704269,18.72,224,7862,6996
977,20567.05162,0.25446144,19.19,282,6996,2280
978,17539.19619,0.223065332,20.76,449,2280,1020
979,15373.30627,0.20044147,21.2,303,1020,1280
980,12473.13808,0.167038163,21.19,264,1280,565
981,11268.80791,0.152068442,23.13,259,565,409
982,13988.80541,0.184102057,23.26,277,409,375
983,14789.28442,0.193346972,24.15,310,375,750
984,15121.19639,0.196823397,24.1,313,750,967
985,12431.19898,0.166490723,24.31,306,967,1141
986,9023.961983,0.12535121,24.95,341,1141,1550
987,5352.315453,0.076919144,24.86,351,1550,3417
988,7008.831028,0.099101917,24.59,368,3417,750
989,6377.195185,0.090848163,24.9,389,750,1572
990,6890.852716,0.097582056,23.59,398,1572,2788
991,6776.263038,0.095870906,24.09,412,2788,1685
992,5115.337285,0.073942387,24.13,442,1685,741.2
993,4494.586895,0.065304617,24.27,463,741.2,355.6
994,5935.708614,0.084860534,24.11,453,355.6,940
995,5062.017116,0.073263952,24.82,440,940,762.6666667
996,4745.946166,0.068766447,24.46,435,762.6666667,276
997,6831.41917,0.096577295,23.01,447,276,2015.333333
998,6682.933778,0.094989822,21.73,472,2015.333333,1683.6
999,6915.184626,0.097901454,20.91,472,1683.6,350
1000,5853.032446,0.083818341,20.63,481,350,1532
1001,5761.225682,0.082613223,19.96,472,1532,968
1002,5891.349332,0.084321751,18.37,488,968,575
1003,6150.790686,0.087883497,17.67,465,575,2650
1004,3345.490738,0.049320859,16.7,443,2650,1926
1005,4502.613787,0.065479666,16.35,455,1926,175
1006,4314.176511,0.062834034,15.57,447,175,5348
1007,4587.627517,0.066670642,15.04,453,5348,2348
1008,3902.720759,0.057360784,14.73,459,2348,125
1009,2741.058234,0.040621749,14.03,473,125,775
1010,3091.054752,0.045695735,13.27,487,775,575
1011,3727.478845,0.054635821,12.18,513,575,450
1012,3238.805717,0.047841744,12.13,529,450,1800
1013,2567.364583,0.038157642,11.94,515,1800,100
1014,3510.83283,0.051597452,11.47,527,100,350
1015,6656.180294,0.094579334,11.88,548,350,550
1016,6422.501558,0.091418131,12.35,557,550,750
1017,8492.804794,0.117403846,12.58,607,750,800
1018,13121.68483,0.174280402,12.43,602,800,1964
1019,14458.27216,0.189127669,13.14,549,1964,1764
1020,16069.31493,0.208605512,15.42,459,1764,1520
1021,14037.1396,0.1847467,16.42,455,1520,2120
1022,16319.48517,0.209252176,16.91,420,2120,2612
1023,21847.46068,0.266650758,17.73,335,2612,2200
1024,23025.03743,0.278332812,17.26,244,2200,1580
1025,23239.46113,0.280532858,18.17,215,1580,10600
1026,22047.09776,0.269369901,18.17,211,10600,3190
1027,14507.01383,0.192295896,18.4,211,3190,2280
1028,11494.07957,0.154392403,18.75,210,2280,4040
1029,9221.017968,0.127770103,19.88,244,4040,1780
1030,11226.95908,0.152020385,19.47,261,1780,470
1031,9844.192635,0.13525348,19.68,289,470,1100
1032,9208.235645,0.127439569,20.86,255,1100,1704
1033,9091.077211,0.12603485,20.4,219,1704,1680
1034,10154.2908,0.138948752,20.66,220,1680,455
1035,7013.908568,0.099474734,22.17,242,455,150
1036,8367.754296,0.116077456,22.78,246,150,75
1037,9236.128962,0.12801088,23.03,261,75,350
1038,5698.720535,0.081727863,21.97,254,350,125
1039,3003.081546,0.044413841,24.12,271,125,200
1040,2774.449284,0.041092635,22.95,275,200,200
1041,3449.016881,0.050615463,23.79,282,200,1000
1042,4544.081701,0.06570156,23.89,291,1000,218
1043,5557.440418,0.080363388,24.51,302,218,318
1044,4624.30421,0.066929919,22.69,311,318,32
1045,3036.244461,0.044896529,21.91,318,32,75
1046,4337.428557,0.063101325,22.04,323,75,475
1047,5955.702306,0.084915781,21.98,377,475,550
1048,5623.835337,0.080777556,21.82,404,550,150
1049,3804.347234,0.055759673,20.53,412,150,225
1050,5434.899644,0.078315068,21.22,439,225,100
1051,3669.353324,0.05369412,20.41,411,100,325
1052,7541.959348,0.106015625,19.73,447,325,425
1053,5491.999771,0.079236859,18.98,486,425,552
1054,4748.790932,0.068909237,18.16,430,552,288
1055,2880.693103,0.042650796,16.79,436,288,225
1056,3130.046154,0.046206439,16.57,394,225,86
1057,2832.382021,0.041953394,16.93,379,86,34
1058,2760.161376,0.040945975,16.64,362,34,74
1059,2487.95933,0.036985915,16.12,362,74,94
1060,2507.57522,0.037286124,14.89,363,94,134
1061,2682.152418,0.039738493,14.5,365,134,150
1062,3426.638857,0.050476367,13.57,377,150,100
1063,3110.698621,0.045966276,12.68,390,100,900
